OBJECT ID,AtcoCode,Common Name,Latitude,Longitude,Easting,Northing
404,700000000418,Upper Dunmurry Lane,54.56309903,-6.02029868,328107,370114
405,700000000419,Ulidia,54.57691381,-5.91815106,334668,371842
406,700000000420,Michael Ferguson Roundabout,54.56412,-6.01959748,328149,370229
407,700000000421,South Parade,54.57843033,-5.91925771,334591,372009
408,700000000422,Colin Connect,54.55949227,-6.02364928,327901,369706
409,700000000423,Candahar Street,54.58080922,-5.92102432,334469,372270
410,700000000425,Agincourt Avenue,54.58387351,-5.92243644,334368,372609
411,700000000427,Hatfield Street,54.58574761,-5.92315619,334315,372816
412,700000000428,Twinbrook Road,54.55550825,-6.02638026,327737,369258
413,700000000429,McClure Street,54.58792857,-5.92419599,334241,373056
414,700000000430,Lagmore Avenue,54.55026238,-6.02775879,327664,368671
415,700000000431,Cromac Place,54.59082145,-5.92555055,334144,373376
416,700000000433,Gas Works,54.59169606,-5.92592681,334116,373472
417,700000000435,University Avenue,54.58525877,-5.92429933,334243,372759
418,700000000436,Glengoland,54.56551189,-6.01560467,328403,370391
419,700000000437,Dudley Street,54.58502185,-5.92608522,334128,372729
420,700000000438,Woodbourne (Andersonstown Road),54.56718706,-6.01223734,328615,370583
421,700000000439,Rugby Road,54.58467241,-5.92976268,333892,372683
422,700000000441,College Green,54.58537951,-5.9325968,333706,372757
423,700000000442,Lenadoon Avenue (Andersonstown Road),54.56989882,-6.00703404,328943,370895
424,700000000443,Botanic Avenue,54.58785677,-5.93308395,333666,373032
425,700000000445,Shaftesbury Square,54.58907695,-5.93361111,333628,373166
426,700000000446,St Genevieve's,54.57224731,-6.00078833,329340,371168
427,700000000447,Short Strand (Ravenhill Road),54.59525033,-5.91101811,335068,373897
428,700000000448,Shaw's Road,54.57327919,-5.99771548,329535,371288
429,700000000449,Shamrock Street,54.59288928,-5.91082719,335088,373634
430,700000000450,Slievegallion Drive,54.57332564,-5.99081839,329981,371306
431,700000000451,My Ladys Road,54.59122766,-5.91016077,335137,373451
432,700000000452,Casement Park,54.57411249,-5.98639824,330264,371402
433,700000000453,Toronto Street,54.58985533,-5.9103565,335129,373297
434,700000000455,Ravenhill Avenue,54.58823212,-5.91067116,335114,373116
435,700000000456,Fruithill Park,54.57611802,-5.98175511,330558,371634
436,700000000457,Ravenhill Court,54.58609837,-5.91113156,335091,372878
437,700000000458,Beech Hall,54.5789867,-5.97991517,330668,371956
438,700000000459,Health Centre,54.41878483,-6.43987413,301325,353367
439,700000000460,Kennedy Centre,54.58041743,-5.98031764,330637,372115
440,700000000461,Ravensdene Park,54.58042151,-5.91227282,335036,372244
441,700000000463,Ravenhill Park,54.57918282,-5.91262968,335017,372105
442,700000000465,Aquinas Diocesan Grammar School,54.57694866,-5.91294942,335004,371856
443,700000000466,Kennedy Centre,54.58179795,-5.97959335,330680,372270
444,700000000467,Cherryvale Park,54.57476434,-5.91341951,334981,371612
445,700000000469,Rosetta Park,54.57236926,-5.91390561,334957,371344
446,700000000470,Beech Hall,54.57857374,-5.97936521,330705,371911
447,700000000471,Rosetta Park,54.5726894,-5.91402667,334948,371380
448,700000000473,St Judes Crescent,54.57519839,-5.91350655,334974,371660
449,700000000474,Fruithill Park,54.57569459,-5.98212885,330535,371586
450,700000000475,St Judes Parade ,54.5767918,-5.91320267,334988,371838
451,700000000476,Casement Park,54.57371623,-5.98742304,330199,371356
452,700000000477,Cecil Street,54.41995848,-6.44648193,300893,353489
453,700000000478,Slievegallion Drive,54.5730786,-5.99182423,329917,371277
454,700000000479,Recycling Centre,54.57980133,-5.91885818,334612,372162
455,700000000481,Cooke Centenary Church,54.57990571,-5.91913648,334594,372173
456,700000000482,Shaw's Road,54.57312964,-5.99745706,329552,371272
457,700000000483,Ridgeway Park,54.4172961,-6.44891698,300742,353189
458,700000000484,St Genevieve's,54.57213294,-6.00046247,329361,371155
459,700000000485,Park Road,54.58003197,-5.91255091,335019,372200
460,700000000487,Ardenlee Avenue,54.58406564,-5.91171294,335060,372650
461,700000000488,Lenadoon Avenue (Andersonstown Road),54.56921936,-6.00759105,328909,370818
462,700000000489,Ardenlee Green,54.58559965,-5.91138914,335076,372822
463,700000000490,Suffolk Road,54.56706865,-6.01193283,328635,370571
464,700000000491,Ballynafoy Close,54.58733842,-5.91105532,335092,373016
465,700000000492,Upper Dunmurry Lane,54.56296128,-6.02016983,328115,370099
466,700000000493,Rochester Street,54.58918073,-5.91068622,335110,373222
467,700000000495,My Ladys Road,54.59102578,-5.91033741,335126,373428
468,700000000496,Twin Spires,54.59929883,-5.94724965,332714,374278
469,700000000497,Ballarat Street,54.59205124,-5.91065957,335102,373541
470,700000000499,Short Strand (Ravenhill Road),54.59557204,-5.91181114,335016,373931
471,700000000501,Mount Conference Centre,54.59456815,-5.90712084,335322,373828
472,700000000502,Clonard,54.59676654,-5.95405619,332282,373983
473,700000000503,Woodstock Link,54.59344737,-5.90641438,335372,373705
474,700000000504,Falls Park,54.58450916,-5.97784113,330784,372575
475,700000000505,Isthmus Street,54.59198684,-5.90370455,335552,373547
476,700000000506,City Cemetery,54.5870461,-5.97158906,331180,372869
477,700000000507,Willowfield,54.5905156,-5.90237464,335643,373386
478,700000000509,Redcar Street,54.58769233,-5.90043681,335777,373076
479,700000000511,Loopland,54.58530908,-5.89927538,335860,372813
480,700000000512,Beechview Park,54.59060959,-5.96774045,331417,373273
481,700000000513,Massey Green,54.60462499,-5.85003687,338977,375059
482,700000000515,Courtney Hall,54.58356681,-5.89852982,335914,372620
483,700000000516,Beechmount,54.59226221,-5.96192063,331788,373467
484,700000000517,Ardenlee,54.58210632,-5.89796854,335955,372459
485,700000000519,Onslow Gardens,54.57989516,-5.89716797,336014,372214
486,700000000520,Children's Hospital,54.59372151,-5.95788927,332044,373637
487,700000000521,Montgomery Road,54.57698838,-5.89614614,336090,371893
488,700000000522,Royal Hospitals (Falls Road),54.59519411,-5.95540143,332200,373806
489,700000000523,Greenway,54.57530743,-5.89555798,336134,371707
490,700000000525,Somme Drive,54.57344539,-5.89492968,336181,371501
491,700000000526,Clonard,54.59829243,-5.95221237,332396,374157
492,700000000527,Cregagh Library,54.57178074,-5.89429574,336227,371317
493,700000000528,Twin Spires,54.59922902,-5.94809535,332659,374269
494,700000000529,Cregagh Terminus,54.57097115,-5.89350704,336281,371228
495,700000000531,Cregagh Park,54.57105347,-5.89396811,336251,371236
496,700000000532,Divis Tower,54.60036253,-5.9428849,332992,374405
497,700000000533,Beechgrove Drive,54.56848328,-5.89628282,336110,370946
498,700000000534,Millfield,54.59973311,-5.93705141,333371,374346
499,700000000535,Knockbreda Primary School,54.56598931,-5.90292154,335689,370656
500,700000000536,Little Patrick Street,54.60561012,-5.92801417,333936,375017
501,700000000537,Knockbreda Primary School,54.56620072,-5.90318354,335671,370679
502,700000000538,York Street,54.6089103,-5.92473541,334137,375391
503,700000000539,Rosetta Road,54.568377,-5.89752639,336030,370932
504,700000000540,St Paul's Church,54.61208257,-5.92362446,334198,375746
505,700000000541,Cregagh Park,54.57014458,-5.8937306,336269,371136
506,700000000542,Mountcollyer Road [York Street],54.61493608,-5.92445445,334135,376062
507,700000000543,The Straight,54.57270205,-5.89483389,336189,371418
508,700000000544,Grove Place,54.61797878,-5.92374217,334171,376402
509,700000000545,Hamel Drive,54.57456117,-5.89546177,336143,371624
510,700000000546,Bute Street,54.61887067,-5.92335612,334193,376502
511,700000000547,Greenway,54.57600712,-5.89598333,336104,371784
512,700000000548,Skegoneill Avenue,54.62184716,-5.92349866,334174,376833
513,700000000549,Bell's Bridge,54.57799688,-5.89667735,336052,372004
514,700000000550,Seaview,54.62347251,-5.92292034,334206,377015
515,700000000551,Burren Way,54.57834163,-5.89920126,335888,372038
516,700000000552,York Park,54.62526694,-5.92329344,334176,377214
517,700000000553,Onslow Park,54.57795547,-5.90088446,335781,371991
518,700000000554,Fortwilliam Crescent,54.62718837,-5.92373754,334141,377427
519,700000000555,Mount Merrion Parish Church,54.57687586,-5.90236937,335688,371868
520,700000000556,Fortwilliam,54.62926444,-5.92324458,334166,377659
521,700000000557,Hughes Court,54.57568103,-5.90237505,335692,371735
522,700000000558,Mount Vernon House,54.63182108,-5.92300586,334173,377944
523,700000000559,Knock Eden Crescent,54.57412333,-5.90294413,335660,371561
524,700000000560,Lowwood Park,54.63353917,-5.92311962,334160,378135
525,700000000561,Mount Merrion Avenue,54.57274126,-5.90439847,335571,371404
526,700000000562,Loughside,54.63477435,-5.92336643,334140,378272
527,700000000563,Mount Merrion Crescent,54.57210304,-5.90558552,335496,371331
528,700000000564,Donegall Park Avenue [Shore Road],54.63736595,-5.92343485,334127,378560
529,700000000565,Knock Eden Crescent,54.57408158,-5.90313583,335648,371556
530,700000000566,Shore Crescent,54.63944593,-5.92332965,334127,378792
531,700000000567,Mount Merrion Parish Church,54.57649587,-5.90264537,335672,371825
532,700000000568,Parkmount,54.64075527,-5.92318543,334132,378938
533,700000000569,Onslow Park,54.5778433,-5.90149191,335742,371978
534,700000000570,Grays Lane,54.64326957,-5.92205023,334197,379220
535,700000000571,Burren Way,54.57851545,-5.89824329,335949,372059
536,700000000572,Greencastle,54.64525573,-5.92050805,334290,379444
537,700000000573,Onslow Gardens,54.57998338,-5.89740031,335999,372224
538,700000000574,M2 Onslip,54.64743658,-5.91983891,334326,379688
539,700000000575,Ardenlee,54.581581,-5.89792129,335960,372401
540,700000000576,Bawnmore,54.64988275,-5.91892371,334377,379962
541,700000000577,Glendower Street,54.58384566,-5.89882474,335894,372651
542,700000000578,Whitehouse,54.65238569,-5.91676584,334508,380245
543,700000000579,Loopland,54.58580055,-5.89963685,335835,372867
544,700000000580,Whitehouse,54.65257916,-5.91584171,334567,380268
545,700000000581,Omeath Street,54.58855527,-5.90114439,335729,373170
546,700000000582,Bawnmore,54.64990118,-5.91863659,334396,379964
547,700000000583,Willowfield Crescent,54.58967973,-5.90189013,335677,373294
548,700000000584,Grays Lane,54.6420619,-5.92235972,334181,379085
549,700000000585,Cherryville Street,54.59255895,-5.90452833,335497,373610
550,700000000586,Parkmount,54.64033016,-5.92302122,334144,378891
551,700000000587,Woodstock Lodge,54.59466528,-5.90732544,335309,373839
552,700000000588,Shore Crescent,54.63831427,-5.92335636,334129,378666
553,700000000589,Locksley House,54.57897162,-5.87784306,337267,372149
554,700000000590,Donegall Park Avenue [Shore Road],54.63731313,-5.92319476,334143,378555
555,700000000591,Lisnasharragh Leisure Centre,54.57774958,-5.88272979,336955,372004
556,700000000592,Loughside,54.63524828,-5.92323385,334147,378325
557,700000000593,Alanbrooke Road,54.57730686,-5.88789523,336623,371944
558,700000000594,Lowwood Park,54.63243099,-5.92294379,334175,378012
559,700000000595,Castlereagh College,54.57751357,-5.8928996,336298,371958
560,700000000596,Mount Vernon,54.63072316,-5.92238038,334217,377823
561,700000000597,Castlereagh College,54.57745308,-5.89445173,336198,371948
562,700000000598,Fortwilliam Crescent,54.62787855,-5.92364043,334145,377504
563,700000000599,Alanbrooke Road,54.57732294,-5.88878911,336565,371944
564,700000000600,York Drive,54.62564398,-5.92327423,334176,377256
565,700000000601,Lisnasharragh Leisure Centre,54.57784053,-5.88285488,336947,372013
566,700000000602,Brownstown Road,54.41703585,-6.45662749,300242,353149
567,700000000603,Locksley House,54.57883045,-5.87818895,337245,372133
568,700000000604,Seaview,54.62415584,-5.92294746,334202,377091
569,700000000605,Casaeldona,54.5766628,-5.87603389,337392,371896
570,700000000606,Skegoneill Avenue,54.62111103,-5.92353616,334174,376751
571,700000000607,Glensharragh,54.5746922,-5.88052786,337108,371668
572,700000000608,Fife Street,54.61988827,-5.92349007,334181,376615
573,700000000609,Lisnasharragh,54.57282141,-5.88414543,336880,371452
574,700000000610,Ivan Street,54.61758458,-5.92380869,334168,376358
575,700000000611,McCaughan Park,54.57148209,-5.88651344,336731,371299
576,700000000612,Mountcollyer Road [York Street],54.61523786,-5.92423783,334148,376096
577,700000000613,St Finnian's Church,54.56994984,-5.89208468,336376,371117
578,700000000614,York Street Station [Bus stop],54.61057378,-5.92261771,334268,375580
579,700000000615,Stirling Avenue,54.57179858,-5.8865787,336726,371334
580,700000000616,St Paul's Church,54.611997,-5.92335017,334216,375737
581,700000000617,Rochester Road,54.57333709,-5.88384872,336897,371510
582,700000000618,York Street Station [Bus stop],54.61071242,-5.92284284,334253,375595
583,700000000619,Clonduff Drive,54.57539923,-5.87960612,337165,371748
584,700000000620,Brougham Street,54.6099574,-5.92439829,334155,375508
585,700000000621,Carncaver Road,54.57702276,-5.87588988,337400,371936
586,700000000622,Upper Canning Street,54.61206341,-5.92674931,333996,375738
587,700000000623,Knock Road,54.57980315,-5.87137003,337683,372254
588,700000000624,Cosgrave Street,54.61404485,-5.92640582,334012,375959
589,700000000625,Clarawood,54.58314618,-5.86400809,338147,372641
590,700000000626,Cosgrave Heights,54.61488825,-5.92795567,333909,376050
591,700000000627,Knockvale Park,54.5867468,-5.85931048,338439,373051
592,700000000628,Newington Presbyterian Church,54.61573636,-5.9305864,333736,376139
593,700000000629,Marie Curie Centre,54.58798776,-5.85700885,338583,373193
594,700000000630,Lawther Street,54.61621833,-5.93217653,333632,376190
595,700000000631,Knock Headquarters,54.58972578,-5.85607862,338637,373389
596,700000000632,Atlantic Avenue,54.61711046,-5.934383,333487,376285
597,700000000633,Knock Headquarters,54.58951356,-5.85585165,338653,373366
598,700000000634,Limestone Road,54.61832226,-5.93755199,333278,376414
599,700000000635,Marie Curie Centre,54.58772073,-5.85717315,338573,373163
600,700000000636,Waterworks [Cavehill Road],54.61919919,-5.93942616,333154,376508
601,700000000637,Knockvale Park,54.58691585,-5.85871929,338476,373071
602,700000000638,Richmond Square,54.6201779,-5.94097147,333051,376614
603,700000000639,Mountpottinger Road,54.5991898,-5.91186549,335000,374333
604,700000000640,Rosemount Gardens,54.62083663,-5.94166592,333004,376686
605,700000000641,Mountpottinger Link,54.59827308,-5.9095642,335152,374236
606,700000000642,Marsden Gardens,54.62220772,-5.94251023,332945,376837
607,700000000643,Madrid Street,54.59640427,-5.90723784,335309,374032
608,700000000644,Dorchester Park,54.41442493,-6.45267388,300505,352864
609,700000000645,Castlereagh Street Junction,54.59484989,-5.90439121,335498,373865
610,700000000646,Madison Avenue,54.6249159,-5.94325616,332888,377137
611,700000000647,Paxton Street,54.59365367,-5.90192296,335661,373736
612,700000000648,Westland Road,54.62662075,-5.94365018,332857,377326
613,700000000649,John Long's Corner,54.59239175,-5.8993214,335834,373601
614,700000000650,Inver Avenue,54.62838368,-5.94428907,332810,377521
615,700000000651,Clara Street,54.59063687,-5.89768075,335945,373409
616,700000000652,Tivoli Gardens,54.63020225,-5.94556019,332722,377721
617,700000000653,Channing Street,54.58877161,-5.89605057,336057,373204
618,700000000654,Shandarragh Park,54.63296862,-5.94762001,332580,378025
619,700000000655,Loopland,54.58761142,-5.89455015,336158,373078
620,700000000656,Sunningdale Park North,54.63272865,-5.95148862,332331,377991
621,700000000657,Loopland Park,54.58615052,-5.89164869,336350,372921
622,700000000658,Kilcoole Park,54.6320429,-5.95663406,332001,377905
623,700000000659,Ladas Drive,54.58540672,-5.89004333,336457,372842
624,700000000660,Carr's Glen,54.63044048,-5.96135606,331701,377718
625,700000000661,Eastside Park and Ride,54.60033774,-5.91168945,335008,374462
626,700000000662,Belfast Boys' Model School,54.63150363,-5.95982056,331797,377839
